ColumnInViewA,ColumnInViewB,DataType,SchemaNameA,ViewNameA,SchemaNameB,ViewNameB,SampleJoinQuery
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی,Report,vw_WorkItems,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_WorkItems,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_WBS,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_Photos,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_Photos] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_Issues,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_Issues] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_Risks,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_Payments,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_Projects,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_اقای_احمدی#child,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_اقای_احمدی#child] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_Projects,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_Risks,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_Payments,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_Issues,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_Issues] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_Photos,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_Photos] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_WBS,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_WorkItems,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_WorkItems,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_WBS,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_Photos,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_Photos] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_Issues,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_Issues] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_Risks,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_Payments,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_Projects,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عملکرد_حکم,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عملکرد_حکم] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_Projects,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_Payments,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_Risks,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_Issues,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_Issues] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_Photos,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_Photos] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_WBS,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_WorkItems,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#عنوان_برنامه_عملیاتی] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_WorkItems,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_WBS,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_Photos,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_Photos] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_Issues,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_Issues] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_Risks,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_Payments,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_Projects,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_FB_فرم_برنامه_هفتم#هدف_کمی,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_FB_فرم_برنامه_هفتم#هدف_کمی] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_Issues,Report,vw_Projects,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_Payments,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_Payments] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_Risks,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_Photos,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_Photos] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_WBS,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_WorkItems,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Issues,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_WorkItems,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_WBS,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_Photos,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_Photos] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_Risks,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_Payments,Report,vw_Projects,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_Payments,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_Payments] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_Photos,Report,vw_Projects,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_Risks,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_WBS,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_WorkItems,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
